2021-08-30 20:03:18,696 epoch 1 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:03:39,924 epoch 1 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:07:39,759 epoch 2 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:08:07,946 epoch 2 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:12:09,767 epoch 3 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:12:28,418 epoch 3 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:16:44,540 epoch 4 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:16:49,400 epoch 4 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:21:17,389 epoch 1 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:21:18,956 epoch 5 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:21:19,245 epoch 5 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:22:02,714 epoch 1 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:25:35,807 epoch 2 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:25:46,932 epoch 6 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:25:53,956 epoch 6 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:26:27,877 epoch 2 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:30:04,572 epoch 3 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:30:17,081 epoch 7 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:30:24,202 epoch 7 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:30:46,388 epoch 3 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:34:28,841 epoch 4 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:34:43,417 epoch 8 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:35:02,591 epoch 8 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:35:04,384 epoch 4 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:38:52,410 epoch 5 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:39:08,120 epoch 9 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:39:25,183 epoch 5 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:39:35,673 epoch 9 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:43:17,243 epoch 6 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:43:40,185 epoch 10 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:43:54,071 epoch 6 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:44:13,466 epoch 10 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:47:33,472 epoch 7 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:48:02,725 epoch 11 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:48:14,048 epoch 7 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:48:43,675 epoch 11 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:51:56,910 epoch 8 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:52:25,436 epoch 12 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:52:39,761 epoch 8 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:53:18,484 epoch 12 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:56:15,745 epoch 9 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:56:54,297 epoch 13 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 20:57:09,912 epoch 9 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 20:57:48,085 epoch 13 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:00:38,366 epoch 10 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:01:27,183 epoch 14 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:01:40,171 epoch 10 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:02:22,263 epoch 14 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:04:59,278 epoch 11 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:05:55,016 epoch 15 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:06:05,892 epoch 11 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:06:52,875 epoch 15 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:09:27,907 epoch 12 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:10:31,503 epoch 16 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:10:36,176 epoch 12 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:11:30,772 epoch 16 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:13:52,357 epoch 13 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:14:57,100 epoch 17 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:15:10,002 epoch 13 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:16:01,658 epoch 17 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:18:12,711 epoch 14 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:19:30,859 epoch 18 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:19:34,655 epoch 14 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:20:41,444 epoch 18 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:22:37,082 epoch 15 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:24:01,056 epoch 19 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:24:03,327 epoch 15 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:25:11,908 epoch 19 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:26:59,369 epoch 16 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:28:36,670 epoch 16 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:28:36,938 epoch 20 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 21:29:47,043 epoch 20 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 21:37:52,620 epoch 1 done, accu_1 = 0.320048, accu_10 = 0.563406
2021-08-30 21:40:27,220 epoch 2 done, accu_1 = 0.317633, accu_10 = 0.567935
2021-08-30 21:43:56,708 epoch 1 done, accu_1 = 0.113527, accu_10 = 0.246075
2021-08-30 21:46:30,799 epoch 2 done, accu_1 = 0.174819, accu_10 = 0.345109
2021-08-30 21:49:06,499 epoch 3 done, accu_1 = 0.250604, accu_10 = 0.410024
2021-08-30 21:51:47,348 epoch 4 done, accu_1 = 0.262077, accu_10 = 0.422705
2021-08-30 21:56:54,016 epoch 1 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 21:59:27,819 epoch 2 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:03:34,777 epoch 1 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:06:07,661 epoch 2 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:08:44,585 epoch 3 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:11:22,705 epoch 4 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:13:58,340 epoch 5 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:16:35,776 epoch 6 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 22:20:56,995 epoch 1 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 22:23:42,006 epoch 2 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 22:29:46,487 epoch 1 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 22:32:21,219 epoch 2 done, accu_1 = 0.329540, accu_10 = 0.651570
2021-08-30 22:35:58,680 epoch 1 done, accu_1 = 0.394401, accu_10 = 0.622440
2021-08-30 22:40:53,357 epoch 1 done, accu_1 = 0.394401, accu_10 = 0.622440
2021-08-30 22:42:07,493 epoch 1 done, accu_1 = 0.323396, accu_10 = 0.654074
2021-08-30 22:43:54,605 epoch 1 done, accu_1 = 0.323068, accu_10 = 0.559783
2021-08-30 22:43:55,508 epoch 2 done, accu_1 = 0.429677, accu_10 = 0.661812
2021-08-30 22:44:22,417 epoch 1 done, accu_1 = 0.320048, accu_10 = 0.563406
2021-08-30 22:45:07,865 epoch 2 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 22:46:55,088 epoch 2 done, accu_1 = 0.338164, accu_10 = 0.581824
2021-08-30 22:46:56,563 epoch 3 done, accu_1 = 0.442877, accu_10 = 0.666136
2021-08-30 22:47:27,141 epoch 2 done, accu_1 = 0.330918, accu_10 = 0.578200
2021-08-30 22:48:12,197 epoch 3 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 22:49:58,642 epoch 3 done, accu_1 = 0.336655, accu_10 = 0.580012
2021-08-30 22:50:00,817 epoch 4 done, accu_1 = 0.449932, accu_10 = 0.660446
2021-08-30 22:50:30,189 epoch 3 done, accu_1 = 0.337862, accu_10 = 0.595713
2021-08-30 22:51:13,826 epoch 4 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 22:52:59,289 epoch 4 done, accu_1 = 0.332428, accu_10 = 0.579710
2021-08-30 22:52:59,970 epoch 5 done, accu_1 = 0.454483, accu_10 = 0.665453
2021-08-30 22:53:35,500 epoch 4 done, accu_1 = 0.332729, accu_10 = 0.582729
2021-08-30 22:54:15,870 epoch 5 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 22:55:57,997 epoch 5 done, accu_1 = 0.336353, accu_10 = 0.577597
2021-08-30 22:56:02,438 epoch 6 done, accu_1 = 0.463132, accu_10 = 0.667729
2021-08-30 22:56:42,462 epoch 5 done, accu_1 = 0.334541, accu_10 = 0.586655
2021-08-30 22:57:18,239 epoch 6 done, accu_1 = 0.323396, accu_10 = 0.654074
2021-08-30 22:59:00,986 epoch 6 done, accu_1 = 0.335145, accu_10 = 0.577597
2021-08-30 22:59:06,503 epoch 7 done, accu_1 = 0.459718, accu_10 = 0.661129
2021-08-30 22:59:46,548 epoch 6 done, accu_1 = 0.328804, accu_10 = 0.580616
2021-08-30 23:00:20,343 epoch 7 done, accu_1 = 0.323851, accu_10 = 0.654074
2021-08-30 23:02:04,180 epoch 7 done, accu_1 = 0.334239, accu_10 = 0.578502
2021-08-30 23:02:11,723 epoch 8 done, accu_1 = 0.472918, accu_10 = 0.670687
2021-08-30 23:02:50,566 epoch 7 done, accu_1 = 0.324879, accu_10 = 0.569444
2021-08-30 23:03:28,124 epoch 8 done, accu_1 = 0.323168, accu_10 = 0.654074
2021-08-30 23:05:08,394 epoch 8 done, accu_1 = 0.334843, accu_10 = 0.578502
2021-08-30 23:05:13,592 epoch 9 done, accu_1 = 0.463359, accu_10 = 0.654074
2021-08-30 23:05:57,996 epoch 8 done, accu_1 = 0.330012, accu_10 = 0.585145
2021-08-30 23:06:33,631 epoch 9 done, accu_1 = 0.323396, accu_10 = 0.653619
2021-08-30 23:08:11,720 epoch 9 done, accu_1 = 0.334239, accu_10 = 0.578200
2021-08-30 23:08:16,194 epoch 10 done, accu_1 = 0.467456, accu_10 = 0.656577
2021-08-30 23:09:05,947 epoch 9 done, accu_1 = 0.334239, accu_10 = 0.582730
2021-08-30 23:09:37,264 epoch 10 done, accu_1 = 0.322258, accu_10 = 0.653846
2021-08-30 23:11:14,059 epoch 10 done, accu_1 = 0.333635, accu_10 = 0.578804
2021-08-30 23:11:18,793 epoch 11 done, accu_1 = 0.461083, accu_10 = 0.646564
2021-08-30 23:12:11,186 epoch 10 done, accu_1 = 0.336353, accu_10 = 0.587258
2021-08-30 23:12:40,676 epoch 11 done, accu_1 = 0.323396, accu_10 = 0.653846
2021-08-30 23:14:14,430 epoch 11 done, accu_1 = 0.333635, accu_10 = 0.579106
2021-08-30 23:14:22,280 epoch 12 done, accu_1 = 0.460173, accu_10 = 0.646336
2021-08-30 23:15:23,370 epoch 11 done, accu_1 = 0.336957, accu_10 = 0.591486
2021-08-30 23:15:46,943 epoch 12 done, accu_1 = 0.323168, accu_10 = 0.654074
2021-08-30 23:17:19,005 epoch 12 done, accu_1 = 0.333937, accu_10 = 0.578804
2021-08-30 23:17:24,282 epoch 13 done, accu_1 = 0.451752, accu_10 = 0.639281
2021-08-30 23:18:29,832 epoch 12 done, accu_1 = 0.333635, accu_10 = 0.585749
2021-08-30 23:18:53,978 epoch 13 done, accu_1 = 0.336140, accu_10 = 0.655212
2021-08-30 23:20:21,865 epoch 13 done, accu_1 = 0.332729, accu_10 = 0.578200
2021-08-30 23:20:24,487 epoch 14 done, accu_1 = 0.456987, accu_10 = 0.641102
2021-08-30 23:21:39,311 epoch 13 done, accu_1 = 0.349940, accu_10 = 0.592089
2021-08-30 23:22:02,087 epoch 14 done, accu_1 = 0.324989, accu_10 = 0.648612
2021-08-30 23:23:20,108 epoch 14 done, accu_1 = 0.333937, accu_10 = 0.578502
2021-08-30 23:23:26,188 epoch 15 done, accu_1 = 0.453573, accu_10 = 0.639508
2021-08-30 23:24:51,106 epoch 14 done, accu_1 = 0.344807, accu_10 = 0.591486
2021-08-30 23:25:07,976 epoch 15 done, accu_1 = 0.326127, accu_10 = 0.635639
2021-08-30 23:26:20,183 epoch 15 done, accu_1 = 0.334843, accu_10 = 0.576087
2021-08-30 23:26:27,411 epoch 16 done, accu_1 = 0.469731, accu_10 = 0.642695
2021-08-30 23:28:02,006 epoch 15 done, accu_1 = 0.353261, accu_10 = 0.599940
2021-08-30 23:28:12,166 epoch 16 done, accu_1 = 0.356850, accu_10 = 0.648157
2021-08-30 23:29:25,162 epoch 16 done, accu_1 = 0.334843, accu_10 = 0.577899
2021-08-30 23:29:27,259 epoch 17 done, accu_1 = 0.458580, accu_10 = 0.634729
2021-08-30 23:31:12,440 epoch 16 done, accu_1 = 0.343901, accu_10 = 0.595713
2021-08-30 23:31:19,650 epoch 17 done, accu_1 = 0.338416, accu_10 = 0.649294
2021-08-30 23:32:25,758 epoch 17 done, accu_1 = 0.334541, accu_10 = 0.577899
2021-08-30 23:32:28,040 epoch 18 done, accu_1 = 0.456759, accu_10 = 0.629040
2021-08-30 23:34:14,492 epoch 17 done, accu_1 = 0.348430, accu_10 = 0.597524
2021-08-30 23:34:26,434 epoch 18 done, accu_1 = 0.331589, accu_10 = 0.645881
2021-08-30 23:35:25,971 epoch 19 done, accu_1 = 0.455166, accu_10 = 0.634502
2021-08-30 23:35:28,063 epoch 18 done, accu_1 = 0.335749, accu_10 = 0.583937
2021-08-30 23:37:23,272 epoch 18 done, accu_1 = 0.337258, accu_10 = 0.584541
2021-08-30 23:37:30,437 epoch 19 done, accu_1 = 0.327037, accu_10 = 0.651570
2021-08-30 23:38:27,877 epoch 20 done, accu_1 = 0.450159, accu_10 = 0.631088
2021-08-30 23:38:30,585 epoch 19 done, accu_1 = 0.336957, accu_10 = 0.581220
2021-08-30 23:40:30,951 epoch 19 done, accu_1 = 0.344807, accu_10 = 0.588768
2021-08-30 23:40:37,188 epoch 20 done, accu_1 = 0.332044, accu_10 = 0.656350
2021-08-30 23:41:27,234 epoch 21 done, accu_1 = 0.450842, accu_10 = 0.624033
2021-08-30 23:41:35,488 epoch 20 done, accu_1 = 0.339674, accu_10 = 0.588768
2021-08-30 23:43:39,129 epoch 20 done, accu_1 = 0.346316, accu_10 = 0.579408
2021-08-30 23:43:41,133 epoch 21 done, accu_1 = 0.357761, accu_10 = 0.654074
2021-08-30 23:44:32,927 epoch 22 done, accu_1 = 0.449021, accu_10 = 0.625626
2021-08-30 23:44:35,362 epoch 21 done, accu_1 = 0.343297, accu_10 = 0.584239
2021-08-30 23:46:46,183 epoch 21 done, accu_1 = 0.345713, accu_10 = 0.576389
2021-08-30 23:46:47,751 epoch 22 done, accu_1 = 0.330906, accu_10 = 0.659763
2021-08-30 23:47:34,645 epoch 23 done, accu_1 = 0.444242, accu_10 = 0.619936
2021-08-30 23:47:39,597 epoch 22 done, accu_1 = 0.339070, accu_10 = 0.585447
2021-08-30 23:49:52,706 epoch 22 done, accu_1 = 0.342391, accu_10 = 0.570048
2021-08-30 23:49:53,092 epoch 23 done, accu_1 = 0.344106, accu_10 = 0.642695
2021-08-30 23:50:37,379 epoch 24 done, accu_1 = 0.446063, accu_10 = 0.619481
2021-08-30 23:50:41,167 epoch 23 done, accu_1 = 0.335749, accu_10 = 0.575483
2021-08-30 23:52:59,616 epoch 24 done, accu_1 = 0.341830, accu_10 = 0.645198
2021-08-30 23:53:02,218 epoch 23 done, accu_1 = 0.344505, accu_10 = 0.576993
2021-08-30 23:53:38,334 epoch 24 done, accu_1 = 0.340278, accu_10 = 0.581824
2021-08-30 23:53:41,492 epoch 25 done, accu_1 = 0.446746, accu_10 = 0.620847
2021-08-30 23:56:03,309 epoch 25 done, accu_1 = 0.374829, accu_10 = 0.652936
2021-08-30 23:56:07,863 epoch 24 done, accu_1 = 0.339372, accu_10 = 0.561594
2021-08-30 23:56:44,397 epoch 25 done, accu_1 = 0.339070, accu_10 = 0.583635
2021-08-30 23:56:44,990 epoch 26 done, accu_1 = 0.442877, accu_10 = 0.615157
2021-08-30 23:59:11,157 epoch 26 done, accu_1 = 0.374829, accu_10 = 0.646563
2021-08-30 23:59:12,975 epoch 25 done, accu_1 = 0.341787, accu_10 = 0.564312
2021-08-30 23:59:51,574 epoch 27 done, accu_1 = 0.446518, accu_10 = 0.623805
2021-08-30 23:59:51,816 epoch 26 done, accu_1 = 0.337560, accu_10 = 0.577597
2021-08-31 00:02:13,166 epoch 27 done, accu_1 = 0.362085, accu_10 = 0.632453
2021-08-31 00:02:21,324 epoch 26 done, accu_1 = 0.338466, accu_10 = 0.562198
2021-08-31 00:02:56,023 epoch 28 done, accu_1 = 0.446518, accu_10 = 0.616067
2021-08-31 00:02:56,895 epoch 27 done, accu_1 = 0.342995, accu_10 = 0.585749
2021-08-31 00:05:21,218 epoch 28 done, accu_1 = 0.352526, accu_10 = 0.621984
2021-08-31 00:05:25,862 epoch 27 done, accu_1 = 0.332729, accu_10 = 0.548611
2021-08-31 00:05:57,053 epoch 29 done, accu_1 = 0.438097, accu_10 = 0.611516
2021-08-31 00:05:59,864 epoch 28 done, accu_1 = 0.346014, accu_10 = 0.589372
2021-08-31 00:08:24,778 epoch 29 done, accu_1 = 0.369822, accu_10 = 0.644743
2021-08-31 00:08:35,206 epoch 28 done, accu_1 = 0.332729, accu_10 = 0.553744
2021-08-31 00:09:01,142 epoch 30 done, accu_1 = 0.442194, accu_10 = 0.612426
2021-08-31 00:09:06,253 epoch 29 done, accu_1 = 0.343297, accu_10 = 0.583937
2021-08-31 00:11:33,030 epoch 30 done, accu_1 = 0.379836, accu_10 = 0.654984
2021-08-31 00:11:40,353 epoch 29 done, accu_1 = 0.337862, accu_10 = 0.550121
2021-08-31 00:12:05,611 epoch 31 done, accu_1 = 0.447428, accu_10 = 0.615840
2021-08-31 00:12:11,819 epoch 30 done, accu_1 = 0.343901, accu_10 = 0.583937
2021-08-31 00:14:37,917 epoch 31 done, accu_1 = 0.358443, accu_10 = 0.610833
2021-08-31 00:14:48,422 epoch 30 done, accu_1 = 0.332729, accu_10 = 0.539553
2021-08-31 00:15:09,654 epoch 32 done, accu_1 = 0.439690, accu_10 = 0.611061
2021-08-31 00:15:15,586 epoch 31 done, accu_1 = 0.344505, accu_10 = 0.586957
2021-08-31 00:17:45,030 epoch 32 done, accu_1 = 0.377333, accu_10 = 0.634502
2021-08-31 00:17:58,771 epoch 31 done, accu_1 = 0.324275, accu_10 = 0.541063
2021-08-31 00:18:13,834 epoch 33 done, accu_1 = 0.441511, accu_10 = 0.603778
2021-08-31 00:18:18,900 epoch 32 done, accu_1 = 0.348128, accu_10 = 0.587862
2021-08-31 00:20:52,891 epoch 33 done, accu_1 = 0.378471, accu_10 = 0.628812
2021-08-31 00:21:05,147 epoch 32 done, accu_1 = 0.323973, accu_10 = 0.530797
2021-08-31 00:21:16,284 epoch 34 done, accu_1 = 0.444697, accu_10 = 0.603323
2021-08-31 00:21:24,398 epoch 33 done, accu_1 = 0.342089, accu_10 = 0.580616
2021-08-31 00:23:59,083 epoch 34 done, accu_1 = 0.372326, accu_10 = 0.606281
2021-08-31 00:24:11,128 epoch 33 done, accu_1 = 0.323068, accu_10 = 0.522343
2021-08-31 00:24:18,404 epoch 35 done, accu_1 = 0.444015, accu_10 = 0.603323
2021-08-31 00:24:25,330 epoch 34 done, accu_1 = 0.336655, accu_10 = 0.567935
2021-08-31 00:27:06,706 epoch 35 done, accu_1 = 0.364588, accu_10 = 0.615612
2021-08-31 00:27:19,708 epoch 34 done, accu_1 = 0.308273, accu_10 = 0.505435
2021-08-31 00:27:22,354 epoch 36 done, accu_1 = 0.424898, accu_10 = 0.595357
2021-08-31 00:27:32,393 epoch 35 done, accu_1 = 0.340278, accu_10 = 0.563708
2021-08-31 00:30:15,632 epoch 36 done, accu_1 = 0.363905, accu_10 = 0.592626
2021-08-31 00:30:25,633 epoch 37 done, accu_1 = 0.428084, accu_10 = 0.597633
2021-08-31 00:30:26,650 epoch 35 done, accu_1 = 0.310386, accu_10 = 0.513889
2021-08-31 00:30:38,960 epoch 36 done, accu_1 = 0.335447, accu_10 = 0.557367
2021-08-31 00:33:24,456 epoch 37 done, accu_1 = 0.370050, accu_10 = 0.591488
2021-08-31 00:33:30,308 epoch 38 done, accu_1 = 0.426718, accu_10 = 0.594219
2021-08-31 00:33:31,519 epoch 36 done, accu_1 = 0.319143, accu_10 = 0.521437
2021-08-31 00:33:42,131 epoch 37 done, accu_1 = 0.334541, accu_10 = 0.537138
2021-08-31 00:36:31,741 epoch 38 done, accu_1 = 0.359809, accu_10 = 0.585571
2021-08-31 00:36:36,502 epoch 39 done, accu_1 = 0.433773, accu_10 = 0.598999
2021-08-31 00:36:38,960 epoch 37 done, accu_1 = 0.303140, accu_10 = 0.489432
2021-08-31 00:36:48,686 epoch 38 done, accu_1 = 0.336957, accu_10 = 0.543176
2021-08-31 00:39:35,932 epoch 39 done, accu_1 = 0.364588, accu_10 = 0.597861
2021-08-31 00:39:41,367 epoch 40 done, accu_1 = 0.426036, accu_10 = 0.590351
2021-08-31 00:39:47,186 epoch 38 done, accu_1 = 0.302536, accu_10 = 0.490942
2021-08-31 00:39:55,351 epoch 39 done, accu_1 = 0.342391, accu_10 = 0.554650
2021-08-31 00:42:39,608 epoch 40 done, accu_1 = 0.358671, accu_10 = 0.580109
2021-08-31 00:42:44,210 epoch 41 done, accu_1 = 0.426491, accu_10 = 0.592626
2021-08-31 00:42:49,136 epoch 39 done, accu_1 = 0.305858, accu_10 = 0.496981
2021-08-31 00:42:58,704 epoch 40 done, accu_1 = 0.330012, accu_10 = 0.536836
2021-08-31 00:45:44,690 epoch 41 done, accu_1 = 0.350478, accu_10 = 0.572827
2021-08-31 00:45:45,034 epoch 42 done, accu_1 = 0.428084, accu_10 = 0.588985
2021-08-31 00:45:56,506 epoch 40 done, accu_1 = 0.305556, accu_10 = 0.498490
2021-08-31 00:46:01,415 epoch 41 done, accu_1 = 0.324879, accu_10 = 0.536836
2021-08-31 00:48:43,897 epoch 43 done, accu_1 = 0.426718, accu_10 = 0.587164
2021-08-31 00:48:48,295 epoch 42 done, accu_1 = 0.352299, accu_10 = 0.567592
2021-08-31 00:49:03,107 epoch 41 done, accu_1 = 0.294686, accu_10 = 0.481884
2021-08-31 00:49:07,413 epoch 42 done, accu_1 = 0.323370, accu_10 = 0.519324
2021-08-31 00:51:46,139 epoch 44 done, accu_1 = 0.433318, accu_10 = 0.590350
2021-08-31 00:51:52,800 epoch 43 done, accu_1 = 0.352071, accu_10 = 0.557123
2021-08-31 00:52:08,153 epoch 42 done, accu_1 = 0.304348, accu_10 = 0.488527
2021-08-31 00:52:09,637 epoch 43 done, accu_1 = 0.312500, accu_10 = 0.512983
2021-08-31 00:54:51,930 epoch 45 done, accu_1 = 0.431497, accu_10 = 0.583523
2021-08-31 00:55:01,129 epoch 44 done, accu_1 = 0.341602, accu_10 = 0.551206
2021-08-31 00:55:14,136 epoch 43 done, accu_1 = 0.304348, accu_10 = 0.496377
2021-08-31 00:55:14,486 epoch 44 done, accu_1 = 0.318539, accu_10 = 0.516908
2021-08-31 00:57:55,425 epoch 46 done, accu_1 = 0.423077, accu_10 = 0.587164
2021-08-31 00:58:08,863 epoch 45 done, accu_1 = 0.354802, accu_10 = 0.561903
2021-08-31 00:58:16,287 epoch 45 done, accu_1 = 0.303442, accu_10 = 0.496075
2021-08-31 00:58:21,003 epoch 44 done, accu_1 = 0.295290, accu_10 = 0.485507
2021-08-31 01:00:55,832 epoch 47 done, accu_1 = 0.420801, accu_10 = 0.584206
2021-08-31 01:01:09,683 epoch 46 done, accu_1 = 0.344788, accu_10 = 0.555075
2021-08-31 01:01:20,229 epoch 46 done, accu_1 = 0.311594, accu_10 = 0.506341
2021-08-31 01:01:23,981 epoch 45 done, accu_1 = 0.295592, accu_10 = 0.475845
2021-08-31 01:03:57,416 epoch 48 done, accu_1 = 0.421939, accu_10 = 0.583295
2021-08-31 01:04:15,205 epoch 47 done, accu_1 = 0.357305, accu_10 = 0.556668
2021-08-31 01:04:18,409 epoch 47 done, accu_1 = 0.291969, accu_10 = 0.480676
2021-08-31 01:04:28,563 epoch 46 done, accu_1 = 0.291365, accu_10 = 0.478865
2021-08-31 01:06:59,206 epoch 49 done, accu_1 = 0.418298, accu_10 = 0.576240
2021-08-31 01:07:20,763 epoch 48 done, accu_1 = 0.345244, accu_10 = 0.547792
2021-08-31 01:07:22,903 epoch 48 done, accu_1 = 0.310085, accu_10 = 0.501812
2021-08-31 01:07:26,580 epoch 47 done, accu_1 = 0.298309, accu_10 = 0.477657
2021-08-31 01:10:23,975 epoch 49 done, accu_1 = 0.341830, accu_10 = 0.543696
2021-08-31 01:10:27,148 epoch 49 done, accu_1 = 0.300121, accu_10 = 0.480072
2021-08-31 01:10:32,577 epoch 48 done, accu_1 = 0.293478, accu_10 = 0.473732
2021-08-31 01:13:34,331 epoch 49 done, accu_1 = 0.296498, accu_10 = 0.475845
2021-08-31 10:15:13,669 epoch 1 done, accu_1 = 0.394401, accu_10 = 0.622440
2021-08-31 10:15:54,593 epoch 1 done, accu_1 = 0.395084, accu_10 = 0.638143
2021-08-31 10:21:34,541 epoch 1 done, accu_1_val = 0.394401, accu_10_val = 0.622440
2021-08-31 10:22:20,332 epoch 1 done, accu_1_val = 0.395084, accu_10_val = 0.638143
2021-08-31 10:27:46,302 epoch 1 done, accu_1_val = 0.394401, accu_10_val = 0.622440
2021-08-31 10:28:27,483 epoch 1 done, accu_1_test = 0.395084, accu_10_test = 0.638143
2021-08-31 10:31:07,203 epoch 2 done, accu_1_val = 0.429677, accu_10_val = 0.661812
2021-08-31 10:31:48,722 epoch 2 done, accu_1_test = 0.445380, accu_10_test = 0.667956
2021-08-31 10:34:28,671 epoch 3 done, accu_1_val = 0.442877, accu_10_val = 0.666136
2021-08-31 10:35:14,826 epoch 3 done, accu_1_test = 0.454483, accu_10_test = 0.676149
